size,delta,device_type,cpu,memory,consumption,timestamp,gpu
25,24,PC,3,18,72,2024-03-19 17:28:01.711238,0
25,24,PC,3,18,72,2024-03-19 17:28:01.737316,0
25,24,PC,0,18,69,2024-03-19 17:28:01.763615,0
25,23,PC,0,18,69,2024-03-19 17:28:01.788688,0
25,23,PC,0,18,69,2024-03-19 17:28:01.814501,0
25,27,PC,0,18,69,2024-03-19 17:28:01.843858,0
25,25,PC,3,18,72,2024-03-19 17:28:01.871105,0
25,24,PC,0,18,69,2024-03-19 17:28:01.898658,0
25,24,PC,0,18,69,2024-03-19 17:28:01.925396,0
25,24,PC,0,18,69,2024-03-19 17:28:01.951889,0
25,24,PC,0,18,69,2024-03-19 17:28:01.977154,0
25,24,PC,3,18,72,2024-03-19 17:28:02.003050,0
25,25,PC,6,18,74,2024-03-19 17:28:02.030085,0
25,24,PC,0,18,69,2024-03-19 17:28:02.057950,0
25,24,PC,0,18,69,2024-03-19 17:28:02.084556,0
25,24,PC,0,18,69,2024-03-19 17:28:02.111346,0
25,24,PC,0,18,69,2024-03-19 17:28:02.138531,0
25,25,PC,0,18,69,2024-03-19 17:28:02.165603,0
25,23,PC,0,18,69,2024-03-19 17:28:02.191431,0
25,24,PC,0,18,69,2024-03-19 17:28:02.216433,0
25,24,PC,3,18,72,2024-03-19 17:28:02.242946,0
25,25,PC,0,18,69,2024-03-19 17:28:02.270458,0
25,24,PC,4,18,73,2024-03-19 17:28:02.297211,0
25,25,PC,0,18,69,2024-03-19 17:28:02.324404,0
25,25,PC,0,18,69,2024-03-19 17:28:02.351434,0
25,24,PC,3,18,72,2024-03-19 17:28:02.377027,0
25,25,PC,0,18,69,2024-03-19 17:28:02.405097,0
25,24,PC,0,18,69,2024-03-19 17:28:02.431553,0
25,24,PC,3,18,72,2024-03-19 17:28:02.458041,0
25,27,PC,0,18,69,2024-03-19 17:28:02.487451,0
25,24,PC,0,18,69,2024-03-19 17:28:02.513857,0
25,25,PC,0,18,69,2024-03-19 17:28:02.541760,0
25,23,PC,0,18,69,2024-03-19 17:28:02.567082,0
25,24,PC,0,18,69,2024-03-19 17:28:02.593613,0
25,23,PC,0,18,69,2024-03-19 17:28:02.618667,0
25,24,PC,0,18,69,2024-03-19 17:28:02.643968,0
25,24,PC,0,18,69,2024-03-19 17:28:02.670511,0
25,25,PC,0,18,69,2024-03-19 17:28:02.698130,0
25,25,PC,0,18,69,2024-03-19 17:28:02.725465,0
25,25,PC,0,18,69,2024-03-19 17:28:02.753523,0
25,24,PC,0,18,69,2024-03-19 17:28:02.780239,0
25,26,PC,0,18,69,2024-03-19 17:28:02.807449,0
25,25,PC,3,18,72,2024-03-19 17:28:02.833498,0
25,24,PC,0,18,69,2024-03-19 17:28:02.860032,0
25,24,PC,3,18,72,2024-03-19 17:28:02.886125,0
25,25,PC,0,18,69,2024-03-19 17:28:02.913822,0
25,25,PC,3,18,72,2024-03-19 17:28:02.941026,0
25,24,PC,0,18,69,2024-03-19 17:28:02.967938,0
25,23,PC,0,18,69,2024-03-19 17:28:02.993409,0
25,23,PC,0,18,69,2024-03-19 17:28:03.018500,0
25,24,PC,0,18,69,2024-03-19 17:28:03.044734,0
25,23,PC,0,18,69,2024-03-19 17:28:03.069990,0
25,23,PC,0,18,69,2024-03-19 17:28:03.095693,0
25,28,PC,0,18,69,2024-03-19 17:28:03.126094,0
25,24,PC,0,18,69,2024-03-19 17:28:03.153096,0
25,23,PC,0,18,69,2024-03-19 17:28:03.179036,0
25,24,PC,0,18,69,2024-03-19 17:28:03.205529,0
25,24,PC,0,18,69,2024-03-19 17:28:03.231599,0
25,23,PC,0,18,69,2024-03-19 17:28:03.257207,0
25,23,PC,0,18,69,2024-03-19 17:28:03.282925,0
25,24,PC,5,18,74,2024-03-19 17:28:03.309940,0
25,24,PC,0,18,69,2024-03-19 17:28:03.337522,0
25,24,PC,0,18,69,2024-03-19 17:28:03.365557,0
25,24,PC,0,18,69,2024-03-19 17:28:03.393307,0
25,24,PC,0,18,69,2024-03-19 17:28:03.421293,0
25,25,PC,3,18,72,2024-03-19 17:28:03.448807,0
25,23,PC,0,18,69,2024-03-19 17:28:03.474744,0
25,24,PC,4,18,73,2024-03-19 17:28:03.501225,0
25,23,PC,3,18,72,2024-03-19 17:28:03.527222,0
25,25,PC,6,18,74,2024-03-19 17:28:03.554915,0
25,24,PC,0,18,69,2024-03-19 17:28:03.581807,0
25,25,PC,0,18,69,2024-03-19 17:28:03.609709,0
25,24,PC,3,18,72,2024-03-19 17:28:03.635963,0
25,23,PC,0,18,69,2024-03-19 17:28:03.661627,0
25,23,PC,5,18,74,2024-03-19 17:28:03.687462,0
25,24,PC,0,18,69,2024-03-19 17:28:03.713878,0
25,24,PC,0,18,69,2024-03-19 17:28:03.740681,0
25,27,PC,3,18,72,2024-03-19 17:28:03.770241,0
25,25,PC,0,18,69,2024-03-19 17:28:03.797608,0
25,24,PC,0,18,69,2024-03-19 17:28:03.824366,0
25,24,PC,3,18,72,2024-03-19 17:28:03.850582,0
25,24,PC,0,18,69,2024-03-19 17:28:03.876368,0
25,24,PC,0,18,69,2024-03-19 17:28:03.902433,0
25,24,PC,3,18,72,2024-03-19 17:28:03.927867,0
25,25,PC,0,18,69,2024-03-19 17:28:03.954985,0
25,25,PC,0,18,69,2024-03-19 17:28:03.982669,0
25,24,PC,0,18,69,2024-03-19 17:28:04.009781,0
25,25,PC,0,18,69,2024-03-19 17:28:04.037408,0
25,24,PC,0,18,69,2024-03-19 17:28:04.063721,0
25,25,PC,0,18,69,2024-03-19 17:28:04.091711,0
25,24,PC,3,18,72,2024-03-19 17:28:04.117886,0
25,23,PC,0,18,69,2024-03-19 17:28:04.142617,0
25,24,PC,6,18,74,2024-03-19 17:28:04.169793,0
25,25,PC,0,18,69,2024-03-19 17:28:04.197336,0
25,25,PC,0,18,69,2024-03-19 17:28:04.224504,0
25,25,PC,0,18,69,2024-03-19 17:28:04.252112,0
25,24,PC,0,18,69,2024-03-19 17:28:04.278478,0
25,24,PC,3,18,72,2024-03-19 17:28:04.304611,0
25,24,PC,3,18,72,2024-03-19 17:28:04.331507,0
25,23,PC,0,18,69,2024-03-19 17:28:04.357023,0
25,25,PC,0,18,69,2024-03-19 17:28:04.384263,0
25,26,PC,3,18,72,2024-03-19 17:28:04.413627,0
25,26,PC,0,18,69,2024-03-19 17:28:04.441809,0
25,25,PC,0,18,69,2024-03-19 17:28:04.469137,0
25,24,PC,0,18,69,2024-03-19 17:28:04.495469,0
25,24,PC,0,18,69,2024-03-19 17:28:04.521629,0
25,24,PC,0,18,69,2024-03-19 17:28:04.547836,0
25,24,PC,0,18,69,2024-03-19 17:28:04.573879,0
25,23,PC,0,18,69,2024-03-19 17:28:04.600604,0
25,25,PC,3,18,72,2024-03-19 17:28:04.627776,0
25,24,PC,0,18,69,2024-03-19 17:28:04.654778,0
25,25,PC,0,18,69,2024-03-19 17:28:04.682214,0
25,24,PC,3,18,72,2024-03-19 17:28:04.708174,0
25,26,PC,0,18,69,2024-03-19 17:28:04.735825,0
25,24,PC,6,18,74,2024-03-19 17:28:04.761899,0
25,24,PC,0,18,69,2024-03-19 17:28:04.787988,0
25,23,PC,3,18,72,2024-03-19 17:28:04.813929,0
25,24,PC,0,18,69,2024-03-19 17:28:04.841269,0
25,25,PC,0,18,69,2024-03-19 17:28:04.869353,0
25,24,PC,0,18,69,2024-03-19 17:28:04.895890,0
25,25,PC,0,18,69,2024-03-19 17:28:04.923242,0
25,23,PC,0,18,69,2024-03-19 17:28:04.948761,0
25,24,PC,0,18,69,2024-03-19 17:28:04.974176,0
25,24,PC,0,18,69,2024-03-19 17:28:05.000554,0
25,23,PC,0,18,69,2024-03-19 17:28:05.026683,0
25,26,PC,0,18,69,2024-03-19 17:28:05.055534,0
25,25,PC,0,18,69,2024-03-19 17:28:05.083060,0
25,25,PC,0,18,69,2024-03-19 17:28:05.110418,0
25,24,PC,0,18,69,2024-03-19 17:28:05.136836,0
25,23,PC,0,18,69,2024-03-19 17:28:05.162502,0
25,23,PC,0,18,69,2024-03-19 17:28:05.187871,0
25,24,PC,0,18,69,2024-03-19 17:28:05.214453,0
25,24,PC,3,18,72,2024-03-19 17:28:05.240934,0
25,24,PC,0,18,69,2024-03-19 17:28:05.267817,0
25,26,PC,0,18,69,2024-03-19 17:28:05.295972,0
25,25,PC,0,18,69,2024-03-19 17:28:05.323514,0
25,24,PC,0,18,69,2024-03-19 17:28:05.349628,0
25,26,PC,0,18,69,2024-03-19 17:28:05.378229,0
25,25,PC,0,18,69,2024-03-19 17:28:05.405565,0
25,24,PC,3,18,72,2024-03-19 17:28:05.431917,0
25,23,PC,6,18,74,2024-03-19 17:28:05.457549,0
25,26,PC,0,18,69,2024-03-19 17:28:05.486161,0
25,25,PC,0,18,69,2024-03-19 17:28:05.513443,0
25,24,PC,0,18,69,2024-03-19 17:28:05.540202,0
25,24,PC,0,18,69,2024-03-19 17:28:05.566541,0
25,24,PC,0,18,69,2024-03-19 17:28:05.593081,0
25,23,PC,0,18,69,2024-03-19 17:28:05.618087,0
25,23,PC,0,18,69,2024-03-19 17:28:05.643590,0
25,25,PC,0,18,69,2024-03-19 17:28:05.670509,0
25,27,PC,0,18,69,2024-03-19 17:28:05.699742,0
25,25,PC,3,18,72,2024-03-19 17:28:05.727445,0
25,27,PC,0,18,69,2024-03-19 17:28:05.757047,0
25,23,PC,5,18,73,2024-03-19 17:28:05.782661,0
25,23,PC,0,18,69,2024-03-19 17:28:05.807935,0
25,24,PC,3,18,72,2024-03-19 17:28:05.834423,0
25,24,PC,5,18,73,2024-03-19 17:28:05.859485,0
25,25,PC,0,18,69,2024-03-19 17:28:05.886626,0
25,25,PC,3,18,72,2024-03-19 17:28:05.914086,0
25,25,PC,0,18,69,2024-03-19 17:28:05.941497,0
25,25,PC,0,18,69,2024-03-19 17:28:05.968621,0
25,24,PC,0,18,69,2024-03-19 17:28:05.994624,0
25,26,PC,0,18,69,2024-03-19 17:28:06.021913,0
25,23,PC,0,18,69,2024-03-19 17:28:06.047208,0
25,23,PC,0,18,69,2024-03-19 17:28:06.072483,0
25,24,PC,3,18,72,2024-03-19 17:28:06.099994,0
25,24,PC,3,18,72,2024-03-19 17:28:06.126853,0
25,25,PC,0,18,69,2024-03-19 17:28:06.154368,0
25,24,PC,0,18,69,2024-03-19 17:28:06.181328,0
25,24,PC,3,18,72,2024-03-19 17:28:06.208055,0
25,24,PC,0,18,69,2024-03-19 17:28:06.234454,0
25,22,PC,0,18,69,2024-03-19 17:28:06.259331,0
25,24,PC,0,18,69,2024-03-19 17:28:06.285930,0
25,23,PC,0,18,69,2024-03-19 17:28:06.312988,0
25,26,PC,0,18,69,2024-03-19 17:28:06.342483,0
25,24,PC,0,18,69,2024-03-19 17:28:06.369301,0
25,28,PC,0,18,69,2024-03-19 17:28:06.399588,0
25,24,PC,3,18,72,2024-03-19 17:28:06.426078,0
25,24,PC,0,18,69,2024-03-19 17:28:06.452308,0
25,24,PC,0,18,69,2024-03-19 17:28:06.478532,0
25,23,PC,6,18,74,2024-03-19 17:28:06.504375,0
25,24,PC,0,18,69,2024-03-19 17:28:06.530976,0
25,24,PC,0,18,69,2024-03-19 17:28:06.558927,0
25,24,PC,3,18,72,2024-03-19 17:28:06.585770,0
25,25,PC,0,18,69,2024-03-19 17:28:06.614228,0
25,23,PC,0,18,69,2024-03-19 17:28:06.640336,0
25,25,PC,0,18,69,2024-03-19 17:28:06.667472,0
25,25,PC,0,18,69,2024-03-19 17:28:06.694937,0
25,24,PC,0,18,69,2024-03-19 17:28:06.721174,0
25,26,PC,0,18,69,2024-03-19 17:28:06.750648,0
25,26,PC,0,18,69,2024-03-19 17:28:06.779064,0
25,26,PC,0,18,69,2024-03-19 17:28:06.808071,0
25,25,PC,0,18,69,2024-03-19 17:28:06.835074,0
25,24,PC,3,18,72,2024-03-19 17:28:06.861603,0
25,25,PC,0,18,69,2024-03-19 17:28:06.888707,0
25,24,PC,0,18,69,2024-03-19 17:28:06.914713,0
25,24,PC,0,18,69,2024-03-19 17:28:06.941218,0
25,25,PC,0,18,69,2024-03-19 17:28:06.969249,0
25,28,PC,0,18,69,2024-03-19 17:28:06.999313,0
25,27,PC,0,18,69,2024-03-19 17:28:07.028317,0
25,25,PC,0,18,69,2024-03-19 17:28:07.055825,0
25,25,PC,0,18,69,2024-03-19 17:28:07.082832,0
25,24,PC,0,18,69,2024-03-19 17:28:07.108838,0
25,24,PC,0,18,69,2024-03-19 17:28:07.134945,0
25,24,PC,3,18,72,2024-03-19 17:28:07.161510,0
25,25,PC,0,18,69,2024-03-19 17:28:07.189516,0
25,27,PC,0,18,69,2024-03-19 17:28:07.218523,0
25,26,PC,3,18,72,2024-03-19 17:28:07.247029,0
25,25,PC,0,18,69,2024-03-19 17:28:07.274053,0
25,25,PC,0,18,69,2024-03-19 17:28:07.301131,0
25,26,PC,0,18,69,2024-03-19 17:28:07.329157,0
25,24,PC,0,18,69,2024-03-19 17:28:07.355665,0
25,24,PC,3,18,72,2024-03-19 17:28:07.381829,0
25,30,PC,3,18,72,2024-03-19 17:28:07.413970,0
25,26,PC,0,18,69,2024-03-19 17:28:07.442581,0
25,26,PC,0,18,69,2024-03-19 17:28:07.470587,0
25,26,PC,0,18,69,2024-03-19 17:28:07.498594,0
25,25,PC,0,18,69,2024-03-19 17:28:07.525597,0
25,24,PC,0,18,69,2024-03-19 17:28:07.552106,0
25,25,PC,0,18,69,2024-03-19 17:28:07.578193,0
25,25,PC,0,18,69,2024-03-19 17:28:07.605213,0
25,28,PC,0,18,69,2024-03-19 17:28:07.636217,0
25,28,PC,3,18,72,2024-03-19 17:28:07.666728,0
25,27,PC,0,18,69,2024-03-19 17:28:07.695735,0
25,26,PC,0,18,69,2024-03-19 17:28:07.723856,0
25,24,PC,0,18,69,2024-03-19 17:28:07.750361,0
25,26,PC,0,18,69,2024-03-19 17:28:07.779351,0
25,32,PC,10,18,78,2024-03-19 17:28:07.813425,0
25,31,PC,4,18,73,2024-03-19 17:28:07.846950,0
25,29,PC,0,18,69,2024-03-19 17:28:07.878131,0
25,26,PC,0,18,69,2024-03-19 17:28:07.907137,0
25,25,PC,0,18,69,2024-03-19 17:28:07.934141,0
25,25,PC,3,18,72,2024-03-19 17:28:07.961649,0
25,25,PC,0,18,69,2024-03-19 17:28:07.987656,0
25,26,PC,0,18,69,2024-03-19 17:28:08.015746,0
25,24,PC,0,18,69,2024-03-19 17:28:08.042275,0
25,29,PC,0,18,69,2024-03-19 17:28:08.073283,0
25,27,PC,0,18,69,2024-03-19 17:28:08.102290,0
25,26,PC,0,18,69,2024-03-19 17:28:08.130315,0
25,25,PC,4,18,73,2024-03-19 17:28:08.157908,0
25,25,PC,0,18,69,2024-03-19 17:28:08.184934,0
25,24,PC,0,18,69,2024-03-19 17:28:08.211927,0
25,24,PC,0,18,69,2024-03-19 17:28:08.237930,0
25,24,PC,0,18,69,2024-03-19 17:28:08.264437,0
25,28,PC,0,18,69,2024-03-19 17:28:08.295445,0
25,27,PC,3,18,72,2024-03-19 17:28:08.324466,0
25,28,PC,0,18,69,2024-03-19 17:28:08.354972,0
25,26,PC,0,18,69,2024-03-19 17:28:08.383093,0
25,26,PC,0,18,69,2024-03-19 17:28:08.411248,0
25,25,PC,0,18,69,2024-03-19 17:28:08.438252,0
25,24,PC,0,18,69,2024-03-19 17:28:08.464759,0
25,25,PC,0,18,69,2024-03-19 17:28:08.491766,0
25,25,PC,0,18,69,2024-03-19 17:28:08.518875,0
25,26,PC,0,18,69,2024-03-19 17:28:08.547381,0
25,27,PC,0,18,69,2024-03-19 17:28:08.576395,0
25,25,PC,0,18,69,2024-03-19 17:28:08.603402,0
25,25,PC,0,18,69,2024-03-19 17:28:08.629488,0
25,25,PC,0,18,69,2024-03-19 17:28:08.657011,0
25,26,PC,0,18,69,2024-03-19 17:28:08.685017,0
25,24,PC,3,18,72,2024-03-19 17:28:08.711038,0
25,26,PC,3,18,72,2024-03-19 17:28:08.740106,0
25,26,PC,0,18,69,2024-03-19 17:28:08.768786,0
25,26,PC,0,18,69,2024-03-19 17:28:08.797131,0
25,25,PC,0,18,69,2024-03-19 17:28:08.824206,0
25,25,PC,0,18,69,2024-03-19 17:28:08.850730,0
25,25,PC,3,18,72,2024-03-19 17:28:08.877736,0
25,25,PC,0,18,69,2024-03-19 17:28:08.904742,0
25,24,PC,0,18,69,2024-03-19 17:28:08.930840,0
25,26,PC,3,18,72,2024-03-19 17:28:08.959348,0
25,27,PC,0,18,69,2024-03-19 17:28:08.988356,0
25,29,PC,0,18,69,2024-03-19 17:28:09.019364,0
25,25,PC,0,18,69,2024-03-19 17:28:09.046870,0
25,25,PC,3,18,72,2024-03-19 17:28:09.073961,0
25,25,PC,0,18,69,2024-03-19 17:28:09.100979,0
25,24,PC,3,18,72,2024-03-19 17:28:09.126983,0
25,25,PC,0,18,69,2024-03-19 17:28:09.153491,0
25,30,PC,0,18,69,2024-03-19 17:28:09.185498,0
25,26,PC,0,18,69,2024-03-19 17:28:09.213667,0
25,26,PC,0,18,69,2024-03-19 17:28:09.242212,0
25,25,PC,0,18,69,2024-03-19 17:28:09.269215,0
25,26,PC,0,18,69,2024-03-19 17:28:09.296222,0
25,25,PC,0,18,69,2024-03-19 17:28:09.323310,0
25,26,PC,0,18,69,2024-03-19 17:28:09.351815,0
25,25,PC,0,18,69,2024-03-19 17:28:09.378821,0
25,31,PC,0,18,69,2024-03-19 17:28:09.411829,0
25,27,PC,0,18,69,2024-03-19 17:28:09.440901,0
25,26,PC,0,18,69,2024-03-19 17:28:09.469410,0
25,27,PC,0,18,69,2024-03-19 17:28:09.498417,0
25,25,PC,3,18,72,2024-03-19 17:28:09.525423,0
25,24,PC,0,18,69,2024-03-19 17:28:09.551948,0
25,25,PC,0,18,69,2024-03-19 17:28:09.578020,0
25,25,PC,0,18,69,2024-03-19 17:28:09.605042,0
25,28,PC,0,18,69,2024-03-19 17:28:09.635046,0
25,26,PC,3,18,72,2024-03-19 17:28:09.664545,0
25,28,PC,0,18,69,2024-03-19 17:28:09.694552,0
25,26,PC,0,18,69,2024-03-19 17:28:09.722579,0
25,24,PC,0,18,69,2024-03-19 17:28:09.749173,0
25,24,PC,0,18,69,2024-03-19 17:28:09.775464,0
25,25,PC,0,18,69,2024-03-19 17:28:09.802490,0
25,24,PC,0,18,69,2024-03-19 17:28:09.828578,0
25,28,PC,0,18,69,2024-03-19 17:28:09.859101,0
25,26,PC,12,18,79,2024-03-19 17:28:09.888107,0
25,26,PC,0,18,69,2024-03-19 17:28:09.916114,0
25,26,PC,3,18,72,2024-03-19 17:28:09.944500,0
25,24,PC,0,18,69,2024-03-19 17:28:09.970614,0
25,24,PC,0,18,69,2024-03-19 17:28:09.996636,0
25,26,PC,3,18,72,2024-03-19 17:28:10.024643,0
25,24,PC,0,18,69,2024-03-19 17:28:10.051147,0
25,25,PC,4,18,73,2024-03-19 17:28:10.078153,0
25,27,PC,0,18,69,2024-03-19 17:28:10.107249,0
25,27,PC,0,18,69,2024-03-19 17:28:10.136271,0
25,25,PC,0,18,69,2024-03-19 17:28:10.164779,0
25,25,PC,0,18,69,2024-03-19 17:28:10.191786,0
25,24,PC,0,18,69,2024-03-19 17:28:10.217792,0
25,24,PC,0,18,69,2024-03-19 17:28:10.244381,0
25,24,PC,3,18,72,2024-03-19 17:28:10.270404,0
25,29,PC,0,18,69,2024-03-19 17:28:10.301412,0
25,27,PC,0,18,69,2024-03-19 17:28:10.330472,0
25,29,PC,0,18,69,2024-03-19 17:28:10.361603,0
25,26,PC,0,18,69,2024-03-19 17:28:10.390336,0
25,26,PC,0,18,69,2024-03-19 17:28:10.418391,0
25,24,PC,3,18,72,2024-03-19 17:28:10.444895,0
25,25,PC,0,18,69,2024-03-19 17:28:10.471902,0
25,25,PC,0,18,69,2024-03-19 17:28:10.498997,0
25,29,PC,0,18,69,2024-03-19 17:28:10.531002,0
25,26,PC,0,18,69,2024-03-19 17:28:10.559516,0
25,27,PC,3,18,72,2024-03-19 17:28:10.588523,0
25,25,PC,0,18,69,2024-03-19 17:28:10.615618,0
25,25,PC,0,18,69,2024-03-19 17:28:10.642635,0
25,24,PC,0,18,69,2024-03-19 17:28:10.669352,0
25,26,PC,0,18,69,2024-03-19 17:28:10.697359,0
25,24,PC,0,18,69,2024-03-19 17:28:10.723382,0
25,25,PC,0,18,69,2024-03-19 17:28:10.750972,0
25,27,PC,0,18,69,2024-03-19 17:28:10.780219,0
25,27,PC,3,18,72,2024-03-19 17:28:10.809226,0
25,25,PC,3,18,72,2024-03-19 17:28:10.836248,0
25,25,PC,0,18,69,2024-03-19 17:28:10.863840,0
25,24,PC,0,18,69,2024-03-19 17:28:10.889846,0
25,25,PC,3,18,72,2024-03-19 17:28:10.916853,0
25,24,PC,0,18,69,2024-03-19 17:28:10.942856,0
25,27,PC,3,18,72,2024-03-19 17:28:10.973385,0
25,26,PC,0,18,69,2024-03-19 17:28:11.001795,0
25,27,PC,0,18,69,2024-03-19 17:28:11.030817,0
25,25,PC,0,18,69,2024-03-19 17:28:11.058325,0
25,25,PC,0,18,69,2024-03-19 17:28:11.085332,0
25,24,PC,0,18,69,2024-03-19 17:28:11.111338,0
25,24,PC,0,18,69,2024-03-19 17:28:11.137435,0
25,25,PC,3,18,72,2024-03-19 17:28:11.164943,0
25,28,PC,0,18,69,2024-03-19 17:28:11.194950,0
25,27,PC,0,18,69,2024-03-19 17:28:11.223957,0
25,25,PC,0,18,69,2024-03-19 17:28:11.251463,0
25,26,PC,0,18,69,2024-03-19 17:28:11.279577,0
25,25,PC,0,18,69,2024-03-19 17:28:11.306593,0
25,24,PC,0,18,69,2024-03-19 17:28:11.333107,0
25,26,PC,0,18,69,2024-03-19 17:28:11.361615,0
25,26,PC,0,18,69,2024-03-19 17:28:11.389641,0
25,29,PC,0,18,69,2024-03-19 17:28:11.421732,0
25,25,PC,0,18,69,2024-03-19 17:28:11.450238,0
25,26,PC,0,18,69,2024-03-19 17:28:11.478245,0
25,26,PC,0,18,69,2024-03-19 17:28:11.506252,0
25,26,PC,0,18,69,2024-03-19 17:28:11.534338,0
25,25,PC,0,18,69,2024-03-19 17:28:11.561847,0
25,24,PC,0,18,69,2024-03-19 17:28:11.587853,0
25,25,PC,0,18,69,2024-03-19 17:28:11.613860,0
25,26,PC,0,18,69,2024-03-19 17:28:11.641868,0
25,27,PC,0,18,69,2024-03-19 17:28:11.671363,0
25,28,PC,0,18,69,2024-03-19 17:28:11.701370,0
25,26,PC,3,18,72,2024-03-19 17:28:11.729373,0
25,25,PC,0,18,69,2024-03-19 17:28:11.757941,0
25,23,PC,3,18,72,2024-03-19 17:28:11.783935,0
25,24,PC,0,18,69,2024-03-19 17:28:11.809941,0
25,23,PC,0,18,69,2024-03-19 17:28:11.835834,0
25,28,PC,0,18,69,2024-03-19 17:28:11.866410,0
25,27,PC,0,18,69,2024-03-19 17:28:11.895417,0
25,26,PC,0,18,69,2024-03-19 17:28:11.923424,0
25,26,PC,0,18,69,2024-03-19 17:28:11.951930,0
25,25,PC,0,18,69,2024-03-19 17:28:11.978936,0
25,25,PC,0,18,69,2024-03-19 17:28:12.005025,0
25,27,PC,0,18,69,2024-03-19 17:28:12.033352,0
25,25,PC,0,18,69,2024-03-19 17:28:12.059856,0
25,29,PC,0,18,69,2024-03-19 17:28:12.090863,0
25,26,PC,0,18,69,2024-03-19 17:28:12.118890,0
25,26,PC,3,18,72,2024-03-19 17:28:12.147459,0
25,25,PC,0,18,69,2024-03-19 17:28:12.174483,0
25,25,PC,0,18,69,2024-03-19 17:28:12.201489,0
25,24,PC,0,18,69,2024-03-19 17:28:12.227495,0
25,24,PC,0,18,69,2024-03-19 17:28:12.253999,0
25,24,PC,0,18,69,2024-03-19 17:28:12.280082,0
25,28,PC,0,18,69,2024-03-19 17:28:12.311089,0
25,27,PC,3,18,72,2024-03-19 17:28:12.340119,0
25,27,PC,0,18,69,2024-03-19 17:28:12.370684,0
25,27,PC,0,18,69,2024-03-19 17:28:12.400098,0
25,25,PC,0,18,69,2024-03-19 17:28:12.427104,0
25,24,PC,0,18,69,2024-03-19 17:28:12.453609,0
25,25,PC,0,18,69,2024-03-19 17:28:12.480615,0
25,24,PC,0,18,69,2024-03-19 17:28:12.506640,0
25,26,PC,0,18,69,2024-03-19 17:28:12.534706,0
25,26,PC,0,18,69,2024-03-19 17:28:12.564230,0
25,26,PC,0,18,69,2024-03-19 17:28:12.592236,0
25,25,PC,0,18,69,2024-03-19 17:28:12.619243,0
25,25,PC,0,18,69,2024-03-19 17:28:12.646748,0
25,25,PC,0,18,69,2024-03-19 17:28:12.673869,0
25,26,PC,0,18,69,2024-03-19 17:28:12.701876,0
25,24,PC,0,18,69,2024-03-19 17:28:12.727882,0
25,25,PC,0,18,69,2024-03-19 17:28:12.756388,0
25,26,PC,0,18,69,2024-03-19 17:28:12.784433,0
25,27,PC,0,18,69,2024-03-19 17:28:12.813496,0
25,25,PC,0,18,69,2024-03-19 17:28:12.841489,0
25,24,PC,3,18,72,2024-03-19 17:28:12.868013,0
25,24,PC,0,18,69,2024-03-19 17:28:12.893092,0
25,25,PC,0,18,69,2024-03-19 17:28:12.920098,0
25,24,PC,0,18,69,2024-03-19 17:28:12.945603,0
25,29,PC,0,18,69,2024-03-19 17:28:12.976611,0
25,26,PC,3,18,72,2024-03-19 17:28:13.005605,0
25,28,PC,0,18,69,2024-03-19 17:28:13.035711,0
25,25,PC,0,18,69,2024-03-19 17:28:13.063232,0
25,25,PC,0,18,69,2024-03-19 17:28:13.090239,0
25,25,PC,0,18,69,2024-03-19 17:28:13.117265,0
25,25,PC,3,18,72,2024-03-19 17:28:13.143376,0
25,24,PC,0,18,69,2024-03-19 17:28:13.169885,0
25,28,PC,0,18,69,2024-03-19 17:28:13.199892,0
25,26,PC,3,18,72,2024-03-19 17:28:13.228887,0
25,26,PC,0,18,69,2024-03-19 17:28:13.257489,0
25,25,PC,0,18,69,2024-03-19 17:28:13.284494,0
25,26,PC,0,18,69,2024-03-19 17:28:13.312501,0
25,24,PC,0,18,69,2024-03-19 17:28:13.338504,0
25,25,PC,0,18,69,2024-03-19 17:28:13.366013,0
25,26,PC,0,18,69,2024-03-19 17:28:13.394475,0
25,27,PC,0,18,69,2024-03-19 17:28:13.423514,0
25,26,PC,0,18,69,2024-03-19 17:28:13.452015,0
25,26,PC,0,18,69,2024-03-19 17:28:13.480021,0
25,26,PC,0,18,69,2024-03-19 17:28:13.508126,0
25,25,PC,0,18,69,2024-03-19 17:28:13.535129,0
25,24,PC,0,18,69,2024-03-19 17:28:13.561637,0
25,25,PC,0,18,69,2024-03-19 17:28:13.588643,0
25,24,PC,0,18,69,2024-03-19 17:28:13.614669,0
25,26,PC,0,18,69,2024-03-19 17:28:13.642836,0
25,26,PC,0,18,69,2024-03-19 17:28:13.672339,0
25,28,PC,0,18,69,2024-03-19 17:28:13.702350,0
25,26,PC,0,18,69,2024-03-19 17:28:13.730436,0
25,24,PC,0,18,69,2024-03-19 17:28:13.756944,0
25,25,PC,0,18,69,2024-03-19 17:28:13.783968,0
25,25,PC,0,18,69,2024-03-19 17:28:13.810050,0
25,25,PC,3,18,72,2024-03-19 17:28:13.837053,0
25,25,PC,0,18,69,2024-03-19 17:28:13.865562,0
25,25,PC,0,18,69,2024-03-19 17:28:13.893572,0
25,25,PC,0,18,69,2024-03-19 17:28:13.921556,0
25,25,PC,0,18,69,2024-03-19 17:28:13.949160,0
25,25,PC,3,18,72,2024-03-19 17:28:13.976166,0
25,24,PC,0,18,69,2024-03-19 17:28:14.002172,0
25,26,PC,0,18,69,2024-03-19 17:28:14.030179,0
