batch_size,delta,device_type,cpu,memory,consumption,timestamp,gpu
150,74,Laptop,12,80,19,2024-03-19 17:59:40.858134,0
150,86,Laptop,13,80,19,2024-03-19 17:59:40.945978,0
150,85,Laptop,10,80,19,2024-03-19 17:59:41.031999,0
150,74,Laptop,9,80,19,2024-03-19 17:59:41.107431,0
150,80,Laptop,14,80,19,2024-03-19 17:59:41.188164,0
150,75,Laptop,7,80,19,2024-03-19 17:59:41.264056,0
150,79,Laptop,8,80,19,2024-03-19 17:59:41.344005,0
150,94,Laptop,15,80,19,2024-03-19 17:59:41.439411,0
150,74,Laptop,8,80,19,2024-03-19 17:59:41.514621,0
150,72,Laptop,10,80,19,2024-03-19 17:59:41.588081,0
150,74,Laptop,11,80,19,2024-03-19 17:59:41.663571,0
150,75,Laptop,8,80,19,2024-03-19 17:59:41.739773,0
150,69,Laptop,9,80,19,2024-03-19 17:59:41.809685,0
150,78,Laptop,12,80,19,2024-03-19 17:59:41.888997,0
150,75,Laptop,6,80,19,2024-03-19 17:59:41.965259,0
150,79,Laptop,13,80,19,2024-03-19 17:59:42.045524,0
150,72,Laptop,12,80,19,2024-03-19 17:59:42.119427,0
150,85,Laptop,9,80,19,2024-03-19 17:59:42.206238,0
150,73,Laptop,6,80,19,2024-03-19 17:59:42.281007,0
150,77,Laptop,15,80,19,2024-03-19 17:59:42.358813,0
150,73,Laptop,10,80,19,2024-03-19 17:59:42.433520,0
150,75,Laptop,9,80,19,2024-03-19 17:59:42.509592,0
150,74,Laptop,11,80,19,2024-03-19 17:59:42.584400,0
150,76,Laptop,12,80,19,2024-03-19 17:59:42.661519,0
150,79,Laptop,10,80,19,2024-03-19 17:59:42.742261,0
150,83,Laptop,13,80,19,2024-03-19 17:59:42.827208,0
150,75,Laptop,9,80,19,2024-03-19 17:59:42.903484,0
150,77,Laptop,11,80,19,2024-03-19 17:59:42.982280,0
150,91,Laptop,11,80,19,2024-03-19 17:59:43.074414,0
150,71,Laptop,10,80,19,2024-03-19 17:59:43.146396,0
150,74,Laptop,10,80,19,2024-03-19 17:59:43.221622,0
150,72,Laptop,14,80,19,2024-03-19 17:59:43.294342,0
150,72,Laptop,11,80,19,2024-03-19 17:59:43.367257,0
150,76,Laptop,9,80,19,2024-03-19 17:59:43.444657,0
150,82,Laptop,10,80,19,2024-03-19 17:59:43.528084,0
150,76,Laptop,14,80,19,2024-03-19 17:59:43.605827,0
150,67,Laptop,9,80,19,2024-03-19 17:59:43.674177,0
150,83,Laptop,13,80,19,2024-03-19 17:59:43.758162,0
150,72,Laptop,10,80,19,2024-03-19 17:59:43.831952,0
150,68,Laptop,10,80,19,2024-03-19 17:59:43.901320,0
150,82,Laptop,12,80,19,2024-03-19 17:59:43.984816,0
150,76,Laptop,9,80,19,2024-03-19 17:59:44.062543,0
150,74,Laptop,9,80,19,2024-03-19 17:59:44.137559,0
150,75,Laptop,11,80,19,2024-03-19 17:59:44.213327,0
150,83,Laptop,9,80,19,2024-03-19 17:59:44.298101,0
150,77,Laptop,9,80,19,2024-03-19 17:59:44.376147,0
150,74,Laptop,13,80,19,2024-03-19 17:59:44.451876,0
150,76,Laptop,9,80,19,2024-03-19 17:59:44.529363,0
150,69,Laptop,12,80,19,2024-03-19 17:59:44.599435,0
150,79,Laptop,13,80,19,2024-03-19 17:59:44.679635,0
150,77,Laptop,10,80,19,2024-03-19 17:59:44.758100,0
150,72,Laptop,9,80,19,2024-03-19 17:59:44.831567,0
150,74,Laptop,13,80,19,2024-03-19 17:59:44.906819,0
150,70,Laptop,13,80,19,2024-03-19 17:59:44.977754,0
150,75,Laptop,10,80,19,2024-03-19 17:59:45.053987,0
150,74,Laptop,14,80,19,2024-03-19 17:59:45.129465,0
150,78,Laptop,8,80,19,2024-03-19 17:59:45.208294,0
150,75,Laptop,10,80,19,2024-03-19 17:59:45.284220,0
150,82,Laptop,12,80,19,2024-03-19 17:59:45.367243,0
150,79,Laptop,10,80,19,2024-03-19 17:59:45.447504,0
150,74,Laptop,10,80,19,2024-03-19 17:59:45.522939,0
150,76,Laptop,12,80,19,2024-03-19 17:59:45.600038,0
150,75,Laptop,9,80,19,2024-03-19 17:59:45.675937,0
150,84,Laptop,9,80,19,2024-03-19 17:59:45.761521,0
150,82,Laptop,12,80,19,2024-03-19 17:59:45.844786,0
150,78,Laptop,11,80,19,2024-03-19 17:59:45.923516,0
150,66,Laptop,12,80,19,2024-03-19 17:59:45.990982,0
150,73,Laptop,12,80,19,2024-03-19 17:59:46.064838,0
150,79,Laptop,8,80,19,2024-03-19 17:59:46.145087,0
150,77,Laptop,11,80,19,2024-03-19 17:59:46.222797,0
150,75,Laptop,13,80,19,2024-03-19 17:59:46.299325,0
150,79,Laptop,12,80,19,2024-03-19 17:59:46.379491,0
150,69,Laptop,11,80,19,2024-03-19 17:59:46.449824,0
150,80,Laptop,12,80,19,2024-03-19 17:59:46.530895,0
150,78,Laptop,8,80,19,2024-03-19 17:59:46.609816,0
150,73,Laptop,10,80,19,2024-03-19 17:59:46.684566,0
150,79,Laptop,9,80,19,2024-03-19 17:59:46.765227,0
150,70,Laptop,8,80,19,2024-03-19 17:59:46.836500,0
150,75,Laptop,8,80,19,2024-03-19 17:59:46.913029,0
150,80,Laptop,12,80,19,2024-03-19 17:59:46.994879,0
150,81,Laptop,9,80,19,2024-03-19 17:59:47.077718,0
150,68,Laptop,9,80,19,2024-03-19 17:59:47.146534,0
150,66,Laptop,13,80,19,2024-03-19 17:59:47.213737,0
150,68,Laptop,10,80,19,2024-03-19 17:59:47.283023,0
150,70,Laptop,10,80,19,2024-03-19 17:59:47.354139,0
150,77,Laptop,17,80,19,2024-03-19 17:59:47.432430,0
150,73,Laptop,11,80,19,2024-03-19 17:59:47.506344,0
150,77,Laptop,9,80,19,2024-03-19 17:59:47.584926,0
150,78,Laptop,11,80,19,2024-03-19 17:59:47.663909,0
150,74,Laptop,9,80,19,2024-03-19 17:59:47.739524,0
150,78,Laptop,9,80,19,2024-03-19 17:59:47.818272,0
150,80,Laptop,14,80,19,2024-03-19 17:59:47.899744,0
150,76,Laptop,9,80,19,2024-03-19 17:59:47.977331,0
150,77,Laptop,9,80,19,2024-03-19 17:59:48.055623,0
150,80,Laptop,10,80,19,2024-03-19 17:59:48.137165,0
150,79,Laptop,10,80,19,2024-03-19 17:59:48.217612,0
150,68,Laptop,10,80,19,2024-03-19 17:59:48.286991,0
150,75,Laptop,13,80,19,2024-03-19 17:59:48.362933,0
150,80,Laptop,10,80,19,2024-03-19 17:59:48.444473,0
150,72,Laptop,10,80,19,2024-03-19 17:59:48.518166,0
150,83,Laptop,10,80,19,2024-03-19 17:59:48.602245,0
150,79,Laptop,10,80,19,2024-03-19 17:59:48.682750,0
150,76,Laptop,7,80,19,2024-03-19 17:59:48.759722,0
150,73,Laptop,14,80,19,2024-03-19 17:59:48.833626,0
150,72,Laptop,12,80,19,2024-03-19 17:59:48.906929,0
150,69,Laptop,9,80,19,2024-03-19 17:59:48.977040,0
150,71,Laptop,11,80,19,2024-03-19 17:59:49.049202,0
150,79,Laptop,11,80,19,2024-03-19 17:59:49.129253,0
150,80,Laptop,14,80,19,2024-03-19 17:59:49.210114,0
150,84,Laptop,15,80,19,2024-03-19 17:59:49.295401,0
150,76,Laptop,8,80,19,2024-03-19 17:59:49.372616,0
150,77,Laptop,8,80,19,2024-03-19 17:59:49.450330,0
150,75,Laptop,11,80,19,2024-03-19 17:59:49.526358,0
150,81,Laptop,7,80,19,2024-03-19 17:59:49.608529,0
150,76,Laptop,9,80,19,2024-03-19 17:59:49.685948,0
150,83,Laptop,16,80,19,2024-03-19 17:59:49.769755,0
150,67,Laptop,6,80,19,2024-03-19 17:59:49.837544,0
150,75,Laptop,8,80,19,2024-03-19 17:59:49.913412,0
150,80,Laptop,11,80,19,2024-03-19 17:59:49.994317,0
150,71,Laptop,8,80,19,2024-03-19 17:59:50.066110,0
150,77,Laptop,8,80,19,2024-03-19 17:59:50.144240,0
150,84,Laptop,11,80,19,2024-03-19 17:59:50.229694,0
150,78,Laptop,7,80,19,2024-03-19 17:59:50.308542,0
150,79,Laptop,10,80,19,2024-03-19 17:59:50.388701,0
150,78,Laptop,13,80,19,2024-03-19 17:59:50.467902,0
150,73,Laptop,9,80,19,2024-03-19 17:59:50.542244,0
150,75,Laptop,9,80,19,2024-03-19 17:59:50.618522,0
150,83,Laptop,12,80,19,2024-03-19 17:59:50.703011,0
150,77,Laptop,10,80,19,2024-03-19 17:59:50.781519,0
150,68,Laptop,9,80,19,2024-03-19 17:59:50.850751,0
150,72,Laptop,13,80,19,2024-03-19 17:59:50.923606,0
150,76,Laptop,9,80,19,2024-03-19 17:59:51.000454,0
150,71,Laptop,9,80,19,2024-03-19 17:59:51.072399,0
150,75,Laptop,11,80,19,2024-03-19 17:59:51.148386,0
150,78,Laptop,11,80,19,2024-03-19 17:59:51.227826,0
150,72,Laptop,8,80,19,2024-03-19 17:59:51.301277,0
150,72,Laptop,14,80,19,2024-03-19 17:59:51.374770,0
150,70,Laptop,8,80,19,2024-03-19 17:59:51.445928,0
150,74,Laptop,10,80,19,2024-03-19 17:59:51.521214,0
150,75,Laptop,10,80,19,2024-03-19 17:59:51.597492,0
150,70,Laptop,10,80,19,2024-03-19 17:59:51.668760,0
150,80,Laptop,12,80,19,2024-03-19 17:59:51.750232,0
150,87,Laptop,14,80,19,2024-03-19 17:59:51.838224,0
150,78,Laptop,9,80,19,2024-03-19 17:59:51.917040,0
150,83,Laptop,11,80,19,2024-03-19 17:59:52.001616,0
150,84,Laptop,11,80,19,2024-03-19 17:59:52.086607,0
150,67,Laptop,8,80,19,2024-03-19 17:59:52.154937,0
150,71,Laptop,10,80,19,2024-03-19 17:59:52.227274,0
150,72,Laptop,13,80,19,2024-03-19 17:59:52.300489,0
150,68,Laptop,8,80,19,2024-03-19 17:59:52.369385,0
150,70,Laptop,10,80,19,2024-03-19 17:59:52.440386,0
150,72,Laptop,12,80,19,2024-03-19 17:59:52.514173,0
150,73,Laptop,11,80,19,2024-03-19 17:59:52.588178,0
150,76,Laptop,11,80,19,2024-03-19 17:59:52.665161,0
150,79,Laptop,16,80,19,2024-03-19 17:59:52.745935,0
150,72,Laptop,9,80,19,2024-03-19 17:59:52.819055,0
150,76,Laptop,9,80,19,2024-03-19 17:59:52.896289,0
150,76,Laptop,15,80,19,2024-03-19 17:59:52.973013,0
150,78,Laptop,10,80,19,2024-03-19 17:59:53.052391,0
150,79,Laptop,10,80,19,2024-03-19 17:59:53.132983,0
150,76,Laptop,11,80,19,2024-03-19 17:59:53.210483,0
150,77,Laptop,10,80,19,2024-03-19 17:59:53.288796,0
150,77,Laptop,12,80,19,2024-03-19 17:59:53.367354,0
150,89,Laptop,11,80,19,2024-03-19 17:59:53.457920,0
150,81,Laptop,9,80,19,2024-03-19 17:59:53.540250,0
150,75,Laptop,11,80,19,2024-03-19 17:59:53.616613,0
150,85,Laptop,14,80,19,2024-03-19 17:59:53.703563,0
150,81,Laptop,9,80,19,2024-03-19 17:59:53.785980,0
150,75,Laptop,10,80,19,2024-03-19 17:59:53.862385,0
150,73,Laptop,13,80,19,2024-03-19 17:59:53.936117,0
150,69,Laptop,11,80,19,2024-03-19 17:59:54.006395,0
150,74,Laptop,9,80,19,2024-03-19 17:59:54.081410,0
150,76,Laptop,14,80,19,2024-03-19 17:59:54.158875,0
150,70,Laptop,8,80,19,2024-03-19 17:59:54.230288,0
150,72,Laptop,11,80,19,2024-03-19 17:59:54.303012,0
150,70,Laptop,10,80,19,2024-03-19 17:59:54.373825,0
150,80,Laptop,7,80,19,2024-03-19 17:59:54.455016,0
150,74,Laptop,9,80,19,2024-03-19 17:59:54.530434,0
150,77,Laptop,10,80,19,2024-03-19 17:59:54.608519,0
150,77,Laptop,8,80,19,2024-03-19 17:59:54.686624,0
150,80,Laptop,10,80,19,2024-03-19 17:59:54.768277,0
150,78,Laptop,14,80,19,2024-03-19 17:59:54.847330,0
150,76,Laptop,9,80,19,2024-03-19 17:59:54.924644,0
150,71,Laptop,7,80,19,2024-03-19 17:59:54.997263,0
150,75,Laptop,14,80,19,2024-03-19 17:59:55.073347,0
150,77,Laptop,9,80,19,2024-03-19 17:59:55.151242,0
150,84,Laptop,9,80,19,2024-03-19 17:59:55.236579,0
150,81,Laptop,14,80,19,2024-03-19 17:59:55.318670,0
150,67,Laptop,8,80,19,2024-03-19 17:59:55.387135,0
150,75,Laptop,9,80,19,2024-03-19 17:59:55.463612,0
150,77,Laptop,12,80,19,2024-03-19 17:59:55.541697,0
150,69,Laptop,10,80,19,2024-03-19 17:59:55.612444,0
150,69,Laptop,9,80,19,2024-03-19 17:59:55.682687,0
150,79,Laptop,14,80,19,2024-03-19 17:59:55.763022,0
150,77,Laptop,8,80,19,2024-03-19 17:59:55.841603,0
150,74,Laptop,9,80,19,2024-03-19 17:59:55.917244,0
150,71,Laptop,13,80,19,2024-03-19 17:59:55.989532,0
150,76,Laptop,9,80,19,2024-03-19 17:59:56.066565,0
150,75,Laptop,10,80,19,2024-03-19 17:59:56.143343,0
150,73,Laptop,11,80,19,2024-03-19 17:59:56.217441,0
150,83,Laptop,10,80,19,2024-03-19 17:59:56.301952,0
150,82,Laptop,9,80,19,2024-03-19 17:59:56.385607,0
150,84,Laptop,14,80,19,2024-03-19 17:59:56.470741,0
150,77,Laptop,9,80,19,2024-03-19 17:59:56.549044,0
150,69,Laptop,8,80,19,2024-03-19 17:59:56.619215,0
150,78,Laptop,9,80,19,2024-03-19 17:59:56.698401,0
150,86,Laptop,12,80,19,2024-03-19 17:59:56.785773,0
150,71,Laptop,9,80,19,2024-03-19 17:59:56.858845,0
150,78,Laptop,12,80,19,2024-03-19 17:59:56.938099,0
150,68,Laptop,9,80,19,2024-03-19 17:59:57.007411,0
150,71,Laptop,11,80,19,2024-03-19 17:59:57.079497,0
150,69,Laptop,13,80,19,2024-03-19 17:59:57.149757,0
150,69,Laptop,9,80,19,2024-03-19 17:59:57.220086,0
150,76,Laptop,9,80,19,2024-03-19 17:59:57.297359,0
150,73,Laptop,10,80,19,2024-03-19 17:59:57.371601,0
150,80,Laptop,15,80,19,2024-03-19 17:59:57.452372,0
150,77,Laptop,9,80,19,2024-03-19 17:59:57.530668,0
150,82,Laptop,12,80,19,2024-03-19 17:59:57.614094,0
150,78,Laptop,8,80,19,2024-03-19 17:59:57.693910,0
150,81,Laptop,12,80,19,2024-03-19 17:59:57.776335,0
150,72,Laptop,13,80,19,2024-03-19 17:59:57.849528,0
150,75,Laptop,9,80,19,2024-03-19 17:59:57.925701,0
150,81,Laptop,9,80,19,2024-03-19 17:59:58.008218,0
150,77,Laptop,15,80,19,2024-03-19 17:59:58.086055,0
150,78,Laptop,12,80,19,2024-03-19 17:59:58.164998,0
150,81,Laptop,12,80,19,2024-03-19 17:59:58.247578,0
150,83,Laptop,12,80,19,2024-03-19 17:59:58.331841,0
150,79,Laptop,8,80,19,2024-03-19 17:59:58.411930,0
150,74,Laptop,12,80,19,2024-03-19 17:59:58.487076,0
150,98,Laptop,11,80,19,2024-03-19 17:59:58.586300,0
150,82,Laptop,11,80,19,2024-03-19 17:59:58.669576,0
150,77,Laptop,10,80,19,2024-03-19 17:59:58.747693,0
150,71,Laptop,9,80,19,2024-03-19 17:59:58.819501,0
150,79,Laptop,11,80,19,2024-03-19 17:59:58.899594,0
150,74,Laptop,9,80,19,2024-03-19 17:59:58.974356,0
150,69,Laptop,10,80,19,2024-03-19 17:59:59.044391,0
150,72,Laptop,8,80,19,2024-03-19 17:59:59.117377,0
150,77,Laptop,11,80,19,2024-03-19 17:59:59.196030,0
150,69,Laptop,14,80,19,2024-03-19 17:59:59.266093,0
150,76,Laptop,9,80,19,2024-03-19 17:59:59.343288,0
150,75,Laptop,9,80,19,2024-03-19 17:59:59.419760,0
150,83,Laptop,12,80,19,2024-03-19 17:59:59.503941,0
150,74,Laptop,10,80,19,2024-03-19 17:59:59.579320,0
150,73,Laptop,8,80,19,2024-03-19 17:59:59.654155,0
150,68,Laptop,15,80,19,2024-03-19 17:59:59.723254,0
150,79,Laptop,11,80,19,2024-03-19 17:59:59.803344,0
150,70,Laptop,12,80,19,2024-03-19 17:59:59.874817,0
150,78,Laptop,14,80,19,2024-03-19 17:59:59.954489,0
150,78,Laptop,11,80,19,2024-03-19 18:00:00.033637,0
150,73,Laptop,11,80,19,2024-03-19 18:00:00.107639,0
150,71,Laptop,16,80,19,2024-03-19 18:00:00.179794,0
150,73,Laptop,6,80,19,2024-03-19 18:00:00.253744,0
150,77,Laptop,9,80,19,2024-03-19 18:00:00.332005,0
150,84,Laptop,13,80,19,2024-03-19 18:00:00.416950,0
150,74,Laptop,9,80,19,2024-03-19 18:00:00.492624,0
150,67,Laptop,7,80,19,2024-03-19 18:00:00.560752,0
150,83,Laptop,13,80,19,2024-03-19 18:00:00.645660,0
150,81,Laptop,10,80,19,2024-03-19 18:00:00.727759,0
150,76,Laptop,8,80,19,2024-03-19 18:00:00.804692,0
150,66,Laptop,14,80,19,2024-03-19 18:00:00.871812,0
150,71,Laptop,7,80,19,2024-03-19 18:00:00.944042,0
150,75,Laptop,10,80,19,2024-03-19 18:00:01.020244,0
150,70,Laptop,14,80,19,2024-03-19 18:00:01.091281,0
150,66,Laptop,7,80,19,2024-03-19 18:00:01.158369,0
150,67,Laptop,11,80,19,2024-03-19 18:00:01.226524,0
150,76,Laptop,13,80,19,2024-03-19 18:00:01.303369,0
150,74,Laptop,10,80,19,2024-03-19 18:00:01.378663,0
150,74,Laptop,9,80,19,2024-03-19 18:00:01.454453,0
150,85,Laptop,15,80,19,2024-03-19 18:00:01.541101,0
150,85,Laptop,13,80,19,2024-03-19 18:00:01.627676,0
150,79,Laptop,10,80,19,2024-03-19 18:00:01.708529,0
150,81,Laptop,14,80,19,2024-03-19 18:00:01.791190,0
150,71,Laptop,11,80,19,2024-03-19 18:00:01.863222,0
150,69,Laptop,9,80,19,2024-03-19 18:00:01.933275,0
150,74,Laptop,14,80,19,2024-03-19 18:00:02.008044,0
150,81,Laptop,12,80,19,2024-03-19 18:00:02.090028,0
150,73,Laptop,8,80,19,2024-03-19 18:00:02.163834,0
150,78,Laptop,16,80,19,2024-03-19 18:00:02.243018,0
150,84,Laptop,11,80,19,2024-03-19 18:00:02.328546,0
150,80,Laptop,11,80,19,2024-03-19 18:00:02.409604,0
150,76,Laptop,16,80,19,2024-03-19 18:00:02.487255,0
150,77,Laptop,7,80,19,2024-03-19 18:00:02.565890,0
150,74,Laptop,9,80,19,2024-03-19 18:00:02.640739,0
150,75,Laptop,15,80,19,2024-03-19 18:00:02.716670,0
150,75,Laptop,10,80,19,2024-03-19 18:00:02.793231,0
150,71,Laptop,10,80,19,2024-03-19 18:00:02.865604,0
150,83,Laptop,13,80,19,2024-03-19 18:00:02.950353,0
150,79,Laptop,13,80,19,2024-03-19 18:00:03.030254,0
150,76,Laptop,10,80,19,2024-03-19 18:00:03.107871,0
150,78,Laptop,17,80,19,2024-03-19 18:00:03.187600,0
150,81,Laptop,8,80,19,2024-03-19 18:00:03.269517,0
150,79,Laptop,11,80,19,2024-03-19 18:00:03.350314,0
150,82,Laptop,14,80,19,2024-03-19 18:00:03.433454,0
150,88,Laptop,11,80,19,2024-03-19 18:00:03.522797,0
150,76,Laptop,12,80,19,2024-03-19 18:00:03.599640,0
200,85,Laptop,13,80,19,2024-03-19 18:00:03.686210,0
200,87,Laptop,10,80,19,2024-03-19 18:00:03.774205,0
200,90,Laptop,9,80,19,2024-03-19 18:00:03.865392,0
200,87,Laptop,13,80,19,2024-03-19 18:00:03.953414,0
200,91,Laptop,11,80,19,2024-03-19 18:00:04.045860,0
200,94,Laptop,11,80,19,2024-03-19 18:00:04.141521,0
200,87,Laptop,10,80,19,2024-03-19 18:00:04.229640,0
200,81,Laptop,11,80,19,2024-03-19 18:00:04.311882,0
200,90,Laptop,11,80,19,2024-03-19 18:00:04.403322,0
200,87,Laptop,10,80,19,2024-03-19 18:00:04.491978,0
200,76,Laptop,13,80,19,2024-03-19 18:00:04.569547,0
200,88,Laptop,11,80,19,2024-03-19 18:00:04.659284,0
200,95,Laptop,9,80,19,2024-03-19 18:00:04.755561,0
200,84,Laptop,11,80,19,2024-03-19 18:00:04.840581,0
200,79,Laptop,10,80,19,2024-03-19 18:00:04.920510,0
200,76,Laptop,10,80,19,2024-03-19 18:00:04.997754,0
200,81,Laptop,10,80,19,2024-03-19 18:00:05.080374,0
200,95,Laptop,9,80,19,2024-03-19 18:00:05.176660,0
200,90,Laptop,13,80,19,2024-03-19 18:00:05.268244,0
200,77,Laptop,10,80,19,2024-03-19 18:00:05.346573,0
200,78,Laptop,10,80,19,2024-03-19 18:00:05.425346,0
200,86,Laptop,10,80,19,2024-03-19 18:00:05.512517,0
200,71,Laptop,11,80,19,2024-03-19 18:00:05.584853,0
200,85,Laptop,11,80,19,2024-03-19 18:00:05.671242,0
200,83,Laptop,14,80,19,2024-03-19 18:00:05.755075,0
200,86,Laptop,12,80,19,2024-03-19 18:00:05.842672,0
200,92,Laptop,13,80,19,2024-03-19 18:00:05.935672,0
200,89,Laptop,8,80,19,2024-03-19 18:00:06.025794,0
200,86,Laptop,12,80,19,2024-03-19 18:00:06.112850,0
200,95,Laptop,11,80,19,2024-03-19 18:00:06.209176,0
200,82,Laptop,11,80,19,2024-03-19 18:00:06.292027,0
200,91,Laptop,11,80,19,2024-03-19 18:00:06.384910,0
200,91,Laptop,13,80,19,2024-03-19 18:00:06.476909,0
200,95,Laptop,11,80,19,2024-03-19 18:00:06.573648,0
200,86,Laptop,9,80,19,2024-03-19 18:00:06.661537,0
200,88,Laptop,11,80,19,2024-03-19 18:00:06.750196,0
200,87,Laptop,10,80,19,2024-03-19 18:00:06.838896,0
200,78,Laptop,10,80,19,2024-03-19 18:00:06.917979,0
200,84,Laptop,11,80,19,2024-03-19 18:00:07.003558,0
200,86,Laptop,11,80,19,2024-03-19 18:00:07.091349,0
200,91,Laptop,11,80,19,2024-03-19 18:00:07.183561,0
200,86,Laptop,12,80,19,2024-03-19 18:00:07.271213,0
200,74,Laptop,10,80,19,2024-03-19 18:00:07.346242,0
200,77,Laptop,12,80,19,2024-03-19 18:00:07.424308,0
200,96,Laptop,11,80,19,2024-03-19 18:00:07.521648,0
200,77,Laptop,12,80,19,2024-03-19 18:00:07.600001,0
200,84,Laptop,11,80,19,2024-03-19 18:00:07.685634,0
200,85,Laptop,9,80,19,2024-03-19 18:00:07.771901,0
200,86,Laptop,13,80,19,2024-03-19 18:00:07.859356,0
200,82,Laptop,10,80,19,2024-03-19 18:00:07.942297,0
200,83,Laptop,10,80,19,2024-03-19 18:00:08.026820,0
200,95,Laptop,12,80,19,2024-03-19 18:00:08.123247,0
200,85,Laptop,14,80,19,2024-03-19 18:00:08.209171,0
200,106,Laptop,18,79,20,2024-03-19 18:00:08.316233,0
200,96,Laptop,8,79,19,2024-03-19 18:00:08.413970,0
200,86,Laptop,12,79,19,2024-03-19 18:00:08.501555,0
200,84,Laptop,10,79,19,2024-03-19 18:00:08.586414,0
200,92,Laptop,13,79,19,2024-03-19 18:00:08.679211,0
200,80,Laptop,14,79,19,2024-03-19 18:00:08.760146,0
200,94,Laptop,10,80,19,2024-03-19 18:00:08.855896,0
200,85,Laptop,10,80,19,2024-03-19 18:00:08.942236,0
200,89,Laptop,10,79,19,2024-03-19 18:00:09.032741,0
200,84,Laptop,9,80,19,2024-03-19 18:00:09.118280,0
200,85,Laptop,13,79,19,2024-03-19 18:00:09.204984,0
200,86,Laptop,11,80,19,2024-03-19 18:00:09.292216,0
200,95,Laptop,11,80,19,2024-03-19 18:00:09.387910,0
200,93,Laptop,10,79,19,2024-03-19 18:00:09.482203,0
200,79,Laptop,10,79,19,2024-03-19 18:00:09.562297,0
200,83,Laptop,12,79,19,2024-03-19 18:00:09.646584,0
200,87,Laptop,9,79,19,2024-03-19 18:00:09.735079,0
200,85,Laptop,11,79,19,2024-03-19 18:00:09.821476,0
200,83,Laptop,18,79,20,2024-03-19 18:00:09.905934,0
200,81,Laptop,11,79,19,2024-03-19 18:00:09.988962,0
200,92,Laptop,14,79,19,2024-03-19 18:00:10.082815,0
200,87,Laptop,13,79,19,2024-03-19 18:00:10.171164,0
200,85,Laptop,12,79,19,2024-03-19 18:00:10.257678,0
200,89,Laptop,13,79,19,2024-03-19 18:00:10.347851,0
200,79,Laptop,9,79,19,2024-03-19 18:00:10.427863,0
200,91,Laptop,11,79,19,2024-03-19 18:00:10.519650,0
200,85,Laptop,8,79,19,2024-03-19 18:00:10.605878,0
200,84,Laptop,11,79,19,2024-03-19 18:00:10.690949,0
200,95,Laptop,11,79,19,2024-03-19 18:00:10.786962,0
200,81,Laptop,10,80,19,2024-03-19 18:00:10.868789,0
200,84,Laptop,13,80,19,2024-03-19 18:00:10.954251,0
200,95,Laptop,11,80,19,2024-03-19 18:00:11.050499,0
200,87,Laptop,10,79,19,2024-03-19 18:00:11.138522,0
200,89,Laptop,10,79,19,2024-03-19 18:00:11.229079,0
200,89,Laptop,9,80,19,2024-03-19 18:00:11.319745,0
200,88,Laptop,13,80,19,2024-03-19 18:00:11.409537,0
200,74,Laptop,8,79,19,2024-03-19 18:00:11.484319,0
200,90,Laptop,11,79,19,2024-03-19 18:00:11.575178,0
200,88,Laptop,13,79,19,2024-03-19 18:00:11.664942,0
200,88,Laptop,11,80,19,2024-03-19 18:00:11.754206,0
200,84,Laptop,12,79,19,2024-03-19 18:00:11.839314,0
200,86,Laptop,10,79,19,2024-03-19 18:00:11.926621,0
200,89,Laptop,9,79,19,2024-03-19 18:00:12.017448,0
200,91,Laptop,12,79,19,2024-03-19 18:00:12.109414,0
200,87,Laptop,12,79,19,2024-03-19 18:00:12.197965,0
200,79,Laptop,16,79,19,2024-03-19 18:00:12.278105,0
200,88,Laptop,7,79,19,2024-03-19 18:00:12.367194,0
200,77,Laptop,8,79,19,2024-03-19 18:00:12.445299,0
200,91,Laptop,16,80,19,2024-03-19 18:00:12.537998,0
200,77,Laptop,10,80,19,2024-03-19 18:00:12.616087,0
200,90,Laptop,9,80,19,2024-03-19 18:00:12.707645,0
200,79,Laptop,11,80,19,2024-03-19 18:00:12.787727,0
200,82,Laptop,11,80,19,2024-03-19 18:00:12.871579,0
200,86,Laptop,12,80,19,2024-03-19 18:00:12.958357,0
200,88,Laptop,10,79,19,2024-03-19 18:00:13.047478,0
200,83,Laptop,11,80,19,2024-03-19 18:00:13.132410,0
200,93,Laptop,12,80,19,2024-03-19 18:00:13.226563,0
200,83,Laptop,11,79,19,2024-03-19 18:00:13.310725,0
200,92,Laptop,14,80,19,2024-03-19 18:00:13.403847,0
200,89,Laptop,9,80,19,2024-03-19 18:00:13.494717,0
200,79,Laptop,12,80,19,2024-03-19 18:00:13.574926,0
200,107,Laptop,14,80,19,2024-03-19 18:00:13.682895,0
200,89,Laptop,8,79,19,2024-03-19 18:00:13.773585,0
200,90,Laptop,17,80,19,2024-03-19 18:00:13.865374,0
200,90,Laptop,12,80,19,2024-03-19 18:00:13.956466,0
200,89,Laptop,17,80,19,2024-03-19 18:00:14.046476,0
200,102,Laptop,11,79,19,2024-03-19 18:00:14.149372,0
200,84,Laptop,11,80,19,2024-03-19 18:00:14.234795,0
200,91,Laptop,14,79,19,2024-03-19 18:00:14.326779,0
200,93,Laptop,11,79,19,2024-03-19 18:00:14.421488,0
200,93,Laptop,11,80,19,2024-03-19 18:00:14.515515,0
200,87,Laptop,12,80,19,2024-03-19 18:00:14.603484,0
200,75,Laptop,9,80,19,2024-03-19 18:00:14.679908,0
200,96,Laptop,12,80,19,2024-03-19 18:00:14.777336,0
200,93,Laptop,10,80,19,2024-03-19 18:00:14.871550,0
