delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,consumer_location,cumm_net_delay,latency_slo
30,25,1080,PC,0,10,83,21,True,Xavier,67,False
31,25,1080,PC,4,10,86,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,13,True,Xavier,67,False
31,25,1080,PC,1,10,83,22,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
30,25,1080,PC,0,10,83,14,True,Xavier,67,False
31,25,1080,PC,1,10,83,24,True,Xavier,68,False
31,25,1080,PC,1,10,83,24,True,Xavier,68,False
30,25,1080,PC,0,10,83,19,True,Xavier,67,False
31,25,1080,PC,4,10,86,15,True,Xavier,68,False
30,25,1080,PC,0,10,83,15,True,Xavier,67,False
30,25,1080,PC,0,10,83,21,True,Xavier,67,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,15,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
32,25,1080,PC,0,10,83,13,True,Xavier,69,False
31,25,1080,PC,6,10,87,23,True,Xavier,68,False
16,25,1080,PC,1,10,83,23,True,Xavier,53,False
31,25,1080,PC,1,10,83,12,True,Xavier,68,False
31,25,1080,PC,0,10,83,24,True,Xavier,68,False
31,25,1080,PC,1,10,83,24,True,Xavier,68,False
31,25,1080,PC,0,10,83,12,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
30,25,1080,PC,3,10,85,12,True,Xavier,67,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,14,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
30,25,1080,PC,1,10,83,23,True,Xavier,67,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
31,25,1080,PC,4,10,86,14,True,Xavier,68,False
31,25,1080,PC,1,10,83,14,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,15,True,Xavier,67,False
31,25,1080,PC,2,10,84,24,True,Xavier,68,False
30,25,1080,PC,0,10,83,24,True,Xavier,67,False
30,25,1080,PC,1,10,83,14,True,Xavier,67,False
31,25,1080,PC,5,10,87,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,18,True,Xavier,67,False
31,25,1080,PC,2,10,84,18,True,Xavier,68,False
30,25,1080,PC,0,10,83,21,True,Xavier,67,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
30,25,1080,PC,1,10,83,13,True,Xavier,67,False
31,25,1080,PC,5,10,87,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
30,25,1080,PC,1,10,83,16,True,Xavier,67,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,20,True,Xavier,67,False
30,25,1080,PC,0,10,83,15,True,Xavier,67,False
30,25,1080,PC,1,10,83,15,True,Xavier,67,False
31,25,1080,PC,4,10,86,17,True,Xavier,68,False
30,25,1080,PC,0,10,83,17,True,Xavier,67,False
31,25,1080,PC,0,10,83,17,True,Xavier,68,False
31,25,1080,PC,2,10,84,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
30,25,1080,PC,1,10,83,14,True,Xavier,67,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
31,25,1080,PC,3,10,85,22,True,Xavier,68,False
31,25,1080,PC,3,10,85,12,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
31,25,1080,PC,0,10,83,14,True,Xavier,68,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
27,25,1080,PC,0,10,83,23,True,Xavier,64,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
31,25,1080,PC,4,10,86,14,True,Xavier,68,False
31,25,1080,PC,1,10,83,14,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,15,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
30,25,1080,PC,0,10,83,12,True,Xavier,67,False
31,25,1080,PC,4,10,86,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,1,10,83,18,True,Xavier,68,False
31,25,1080,PC,0,10,83,20,True,Xavier,68,False
30,25,1080,PC,0,10,82,20,True,Xavier,67,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,15,True,Xavier,67,False
16,25,1080,PC,4,10,86,15,True,Xavier,53,False
31,25,1080,PC,4,10,86,17,True,Xavier,68,False
31,25,1080,PC,2,10,84,17,True,Xavier,68,False
31,25,1080,PC,1,10,83,17,True,Xavier,68,False
31,25,1080,PC,0,10,83,15,True,Xavier,68,False
31,25,1080,PC,4,10,86,24,True,Xavier,68,False
31,25,1080,PC,2,10,84,24,True,Xavier,68,False
30,25,1080,PC,2,10,84,12,True,Xavier,67,False
31,25,1080,PC,2,10,84,23,True,Xavier,68,False
31,25,1080,PC,4,10,86,23,True,Xavier,68,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
31,25,1080,PC,1,10,83,17,True,Xavier,68,False
31,25,1080,PC,1,10,83,17,True,Xavier,68,False
31,25,1080,PC,0,10,83,18,True,Xavier,68,False
30,25,1080,PC,0,10,83,16,True,Xavier,67,False
31,25,1080,PC,0,10,83,16,True,Xavier,68,False
31,25,1080,PC,4,10,86,15,True,Xavier,68,False
31,25,1080,PC,0,10,83,20,True,Xavier,68,False
31,25,1080,PC,1,10,83,20,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
30,25,1080,PC,1,10,83,16,True,Xavier,67,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,1,10,83,21,True,Xavier,67,False
30,25,1080,PC,3,10,85,14,True,Xavier,67,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
30,25,1080,PC,1,10,83,22,True,Xavier,67,False
30,25,1080,PC,2,10,84,14,True,Xavier,67,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
31,25,1080,PC,0,10,83,14,True,Xavier,68,False
31,25,1080,PC,2,10,84,21,True,Xavier,68,False
31,25,1080,PC,3,10,85,21,True,Xavier,68,False
31,25,1080,PC,1,10,83,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,16,True,Xavier,68,False
31,25,1080,PC,0,10,83,16,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
31,25,1080,PC,2,10,84,13,True,Xavier,68,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
31,25,1080,PC,3,10,85,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,12,True,Xavier,68,False
31,25,1080,PC,0,10,83,25,True,Xavier,68,False
31,25,1080,PC,0,10,83,25,True,Xavier,68,False
31,25,1080,PC,0,10,83,13,True,Xavier,68,False
30,25,1080,PC,0,10,83,24,True,Xavier,67,False
30,25,1080,PC,2,10,84,24,True,Xavier,67,False
31,25,1080,PC,5,10,87,17,True,Xavier,68,False
31,25,1080,PC,3,10,85,18,True,Xavier,68,False
30,25,1080,PC,0,10,83,18,True,Xavier,67,False
31,25,1080,PC,2,10,84,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
31,25,1080,PC,0,10,83,14,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
31,25,1080,PC,1,10,83,22,True,Xavier,68,False
31,25,1080,PC,5,10,87,13,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
31,25,1080,PC,0,10,83,15,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,16,True,Xavier,67,False
31,25,1080,PC,1,10,83,20,True,Xavier,68,False
31,25,1080,PC,4,10,86,20,True,Xavier,68,False
30,25,1080,PC,0,10,83,20,True,Xavier,67,False
30,25,1080,PC,0,10,83,20,True,Xavier,67,False
30,25,1080,PC,1,10,83,16,True,Xavier,67,False
27,25,1080,PC,1,10,83,23,True,Xavier,64,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
27,25,1080,PC,0,10,83,12,True,Xavier,64,False
30,25,1080,PC,1,10,83,23,True,Xavier,67,False
31,25,1080,PC,3,10,85,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,19,True,Xavier,68,False
31,25,1080,PC,2,10,84,19,True,Xavier,68,False
31,25,1080,PC,0,10,83,19,True,Xavier,68,False
31,25,1080,PC,1,10,83,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,14,True,Xavier,67,False
31,25,1080,PC,1,10,83,14,True,Xavier,68,False
31,25,1080,PC,2,10,84,21,True,Xavier,68,False
30,25,1080,PC,2,10,84,21,True,Xavier,67,False
31,25,1080,PC,0,10,83,13,True,Xavier,68,False
30,25,1080,PC,1,10,83,24,True,Xavier,67,False
30,25,1080,PC,1,10,83,13,True,Xavier,67,False
31,25,1080,PC,0,10,83,13,True,Xavier,68,False
30,25,1080,PC,1,10,83,22,True,Xavier,67,False
30,25,1080,PC,1,10,83,22,True,Xavier,67,False
31,25,1080,PC,3,10,85,13,True,Xavier,68,False
31,25,1080,PC,2,10,84,22,True,Xavier,68,False
31,25,1080,PC,2,10,84,22,True,Xavier,68,False
31,25,1080,PC,1,10,83,15,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
31,25,1080,PC,4,10,86,22,True,Xavier,68,False
30,25,1080,PC,0,10,83,12,True,Xavier,67,False
30,25,1080,PC,1,10,83,24,True,Xavier,67,False
31,25,1080,PC,4,10,86,24,True,Xavier,68,False
30,25,1080,PC,1,10,83,14,True,Xavier,67,False
30,25,1080,PC,2,10,84,23,True,Xavier,67,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,1,10,83,21,True,Xavier,67,False
30,25,1080,PC,0,10,83,13,True,Xavier,67,False
31,25,1080,PC,1,10,83,22,True,Xavier,68,False
31,25,1080,PC,4,10,86,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,13,True,Xavier,68,False
31,25,1080,PC,0,10,83,25,True,Xavier,68,False
30,25,1080,PC,1,10,83,25,True,Xavier,67,False
31,25,1080,PC,2,10,84,13,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
27,25,1080,PC,2,10,84,12,True,Xavier,64,False
30,25,1080,PC,3,10,85,23,True,Xavier,67,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
31,25,1080,PC,1,10,83,13,True,Xavier,68,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
30,25,1080,PC,1,10,83,22,True,Xavier,67,False
31,25,1080,PC,5,10,87,13,True,Xavier,68,False
31,25,1080,PC,1,10,83,22,True,Xavier,68,False
32,25,1080,PC,2,10,84,22,True,Xavier,69,False
31,25,1080,PC,0,10,83,15,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
31,25,1080,PC,2,10,84,12,True,Xavier,68,False
30,25,1080,PC,0,10,83,23,True,Xavier,67,False
31,25,1080,PC,4,10,86,23,True,Xavier,68,False
31,25,1080,PC,1,10,83,16,True,Xavier,68,False
30,25,1080,PC,0,10,83,22,True,Xavier,67,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
31,25,1080,PC,1,10,83,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
30,25,1080,PC,0,10,83,13,True,Xavier,67,False
31,25,1080,PC,1,10,83,24,True,Xavier,68,False
31,25,1080,PC,2,10,84,24,True,Xavier,68,False
31,25,1080,PC,1,10,83,12,True,Xavier,68,False
31,25,1080,PC,0,10,83,25,True,Xavier,68,False
30,25,1080,PC,0,10,83,25,True,Xavier,67,False
30,25,1080,PC,1,10,83,13,True,Xavier,67,False
31,25,1080,PC,0,10,83,23,True,Xavier,68,False
31,25,1080,PC,1,10,83,23,True,Xavier,68,False
30,25,1080,PC,0,10,83,14,True,Xavier,67,False
31,25,1080,PC,3,10,85,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
31,25,1080,PC,0,10,83,21,True,Xavier,68,False
30,25,1080,PC,0,10,83,16,True,Xavier,67,False
16,25,1080,PC,0,10,83,22,True,Xavier,53,False
30,25,1080,PC,0,10,83,13,True,Xavier,67,False
31,25,1080,PC,3,10,85,13,True,Xavier,68,False
31,25,1080,PC,3,10,85,22,True,Xavier,68,False
31,25,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,4,10,86,15,True,Xavier,68,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,0,10,83,12,True,Xavier,68,False
31,30,1080,PC,4,10,86,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,14,True,Xavier,68,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,0,10,83,12,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,3,10,85,23,True,Xavier,68,False
31,30,1080,PC,3,10,85,16,True,Xavier,68,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
15,30,1080,PC,0,10,83,17,True,Xavier,52,False
31,30,1080,PC,3,10,85,18,True,Xavier,68,False
31,30,1080,PC,0,10,83,18,True,Xavier,68,False
30,30,1080,PC,0,10,83,14,True,Xavier,67,False
30,30,1080,PC,0,10,83,25,True,Xavier,67,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,16,True,Xavier,68,False
30,30,1080,PC,0,10,82,18,True,Xavier,67,False
31,30,1080,PC,1,10,83,18,True,Xavier,68,False
31,30,1080,PC,3,10,85,22,True,Xavier,68,False
31,30,1080,PC,2,10,84,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,15,True,Xavier,68,False
27,30,1080,PC,0,10,83,22,True,Xavier,64,False
30,30,1080,PC,1,10,83,22,True,Xavier,67,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,6,10,87,13,True,Xavier,68,False
30,30,1080,PC,0,10,83,25,True,Xavier,67,False
30,30,1080,PC,0,10,83,25,True,Xavier,67,False
15,30,1080,PC,0,10,83,21,True,Xavier,52,False
31,30,1080,PC,0,10,83,14,True,Xavier,68,False
31,30,1080,PC,0,10,83,14,True,Xavier,68,False
31,30,1080,PC,1,10,83,21,True,Xavier,68,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
31,30,1080,PC,4,10,86,13,True,Xavier,68,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
30,30,1080,PC,0,10,83,25,True,Xavier,67,False
31,30,1080,PC,0,10,83,15,True,Xavier,68,False
30,30,1080,PC,0,10,83,20,True,Xavier,67,False
31,30,1080,PC,0,10,83,20,True,Xavier,68,False
31,30,1080,PC,1,10,83,21,True,Xavier,68,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
31,30,1080,PC,4,10,86,13,True,Xavier,68,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,0,10,83,14,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,0,10,83,11,True,Xavier,68,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
31,30,1080,PC,4,10,86,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,15,True,Xavier,68,False
15,30,1080,PC,0,10,83,21,True,Xavier,52,False
31,30,1080,PC,1,10,83,21,True,Xavier,68,False
30,30,1080,PC,0,10,83,17,True,Xavier,67,False
31,30,1080,PC,1,10,83,18,True,Xavier,68,False
31,30,1080,PC,0,10,83,18,True,Xavier,68,False
31,30,1080,PC,2,10,84,22,True,Xavier,68,False
31,30,1080,PC,3,10,85,15,True,Xavier,68,False
30,30,1080,PC,0,10,83,15,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
15,30,1080,PC,0,10,83,22,True,Xavier,52,False
30,30,1080,PC,0,10,83,14,True,Xavier,67,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
31,30,1080,PC,1,10,83,13,True,Xavier,68,False
31,30,1080,PC,3,10,85,13,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,82,22,True,Xavier,67,False
31,30,1080,PC,1,10,83,16,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
15,30,1080,PC,0,10,83,22,True,Xavier,52,False
31,30,1080,PC,0,10,83,14,True,Xavier,68,False
31,30,1080,PC,1,10,83,21,True,Xavier,68,False
31,30,1080,PC,2,10,84,21,True,Xavier,68,False
30,30,1080,PC,0,10,83,16,True,Xavier,67,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,12,True,Xavier,68,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,4,10,86,12,True,Xavier,68,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
30,30,1080,PC,0,10,83,25,True,Xavier,67,False
31,30,1080,PC,0,10,83,17,True,Xavier,68,False
30,30,1080,PC,0,10,83,19,True,Xavier,67,False
30,30,1080,PC,0,10,83,19,True,Xavier,67,False
31,30,1080,PC,0,10,83,19,True,Xavier,68,False
30,30,1080,PC,0,10,83,19,True,Xavier,67,False
26,30,1080,PC,4,10,86,16,True,Xavier,63,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
15,30,1080,PC,0,10,83,23,True,Xavier,52,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
15,30,1080,PC,3,10,85,22,True,Xavier,52,False
30,30,1080,PC,0,10,83,14,True,Xavier,67,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,1,10,83,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,3,10,85,15,True,Xavier,68,False
31,30,1080,PC,2,10,84,21,True,Xavier,68,False
31,30,1080,PC,1,10,83,21,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,2,10,84,12,True,Xavier,68,False
30,30,1080,PC,1,10,83,25,True,Xavier,67,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,19,True,Xavier,68,False
31,30,1080,PC,1,10,83,17,True,Xavier,68,False
31,30,1080,PC,0,10,83,17,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,4,10,86,13,True,Xavier,68,False
30,30,1080,PC,3,10,85,25,True,Xavier,67,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,17,True,Xavier,68,False
31,30,1080,PC,0,10,83,18,True,Xavier,68,False
31,30,1080,PC,0,10,83,18,True,Xavier,68,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
31,30,1080,PC,3,10,85,14,True,Xavier,68,False
31,30,1080,PC,1,10,83,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
30,30,1080,PC,0,10,83,24,True,Xavier,67,False
30,30,1080,PC,1,10,83,24,True,Xavier,67,False
30,30,1080,PC,1,10,83,11,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,3,10,85,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,15,True,Xavier,67,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
30,30,1080,PC,0,10,83,19,True,Xavier,67,False
31,30,1080,PC,0,10,83,16,True,Xavier,68,False
30,30,1080,PC,1,10,83,16,True,Xavier,67,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
31,30,1080,PC,3,10,85,16,True,Xavier,68,False
31,30,1080,PC,0,10,83,16,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
30,30,1080,PC,0,10,83,21,True,Xavier,67,False
31,30,1080,PC,3,10,85,13,True,Xavier,68,False
31,30,1080,PC,2,10,84,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
30,30,1080,PC,0,10,83,18,True,Xavier,67,False
31,30,1080,PC,0,10,83,18,True,Xavier,68,False
30,30,1080,PC,0,10,82,18,True,Xavier,67,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,1,10,83,13,True,Xavier,67,False
31,30,1080,PC,3,10,85,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
30,30,1080,PC,0,10,83,15,True,Xavier,67,False
31,30,1080,PC,0,10,83,20,True,Xavier,68,False
15,30,1080,PC,0,10,83,20,True,Xavier,52,False
30,30,1080,PC,0,10,83,18,True,Xavier,67,False
30,30,1080,PC,0,10,83,18,True,Xavier,67,False
31,30,1080,PC,2,10,84,17,True,Xavier,68,False
31,30,1080,PC,2,10,84,23,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,2,10,84,14,True,Xavier,68,False
31,30,1080,PC,2,10,84,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,12,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,3,10,85,22,True,Xavier,68,False
31,30,1080,PC,1,10,84,15,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
31,30,1080,PC,0,10,83,12,True,Xavier,68,False
31,30,1080,PC,4,10,86,26,True,Xavier,68,False
31,30,1080,PC,0,10,83,26,True,Xavier,68,False
30,30,1080,PC,0,10,83,19,True,Xavier,67,False
31,30,1080,PC,0,10,83,17,True,Xavier,68,False
30,30,1080,PC,0,10,83,17,True,Xavier,67,False
31,30,1080,PC,0,10,83,22,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
27,30,1080,PC,4,10,86,24,True,Xavier,64,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
31,30,1080,PC,1,10,83,14,True,Xavier,68,False
30,30,1080,PC,0,10,83,21,True,Xavier,67,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
30,30,1080,PC,0,10,83,14,True,Xavier,67,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,3,10,85,23,True,Xavier,68,False
31,30,1080,PC,1,10,83,14,True,Xavier,68,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
31,30,1080,PC,1,10,83,13,True,Xavier,68,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
30,30,1080,PC,0,10,83,22,True,Xavier,67,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
31,30,1080,PC,5,10,87,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,15,True,Xavier,68,False
30,30,1080,PC,1,10,83,21,True,Xavier,67,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
30,30,1080,PC,0,10,83,21,True,Xavier,67,False
31,30,1080,PC,0,10,83,13,True,Xavier,68,False
30,30,1080,PC,1,10,83,13,True,Xavier,67,False
31,30,1080,PC,3,10,85,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,25,True,Xavier,68,False
31,30,1080,PC,0,10,83,14,True,Xavier,68,False
30,30,1080,PC,0,10,83,24,True,Xavier,67,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
30,30,1080,PC,0,10,83,13,True,Xavier,67,False
31,30,1080,PC,1,10,83,22,True,Xavier,68,False
31,30,1080,PC,2,10,84,22,True,Xavier,68,False
31,30,1080,PC,2,10,84,15,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
30,30,1080,PC,0,10,83,12,True,Xavier,67,False
31,30,1080,PC,0,10,83,23,True,Xavier,68,False
30,30,1080,PC,0,10,83,23,True,Xavier,67,False
30,30,1080,PC,1,10,83,12,True,Xavier,67,False
31,30,1080,PC,5,10,87,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,24,True,Xavier,68,False
31,30,1080,PC,0,10,83,21,True,Xavier,68,False
30,30,1080,PC,0,10,83,16,True,Xavier,67,False
31,30,1080,PC,0,10,83,16,True,Xavier,68,False
